DateString,imputed,Value,Date,measure,Type
1991-Jan,0,100,1991-01-15,Repeat sales HPI,Apartment
1991-Feb,0,137.13915075581426,1991-02-15,Repeat sales HPI,Apartment
1991-Mar,0,100.81981556622954,1991-03-15,Repeat sales HPI,Apartment
1991-Apr,0,105.2165837545321,1991-04-15,Repeat sales HPI,Apartment
1991-May,0,105.24572369551433,1991-05-15,Repeat sales HPI,Apartment
1991-Jun,0,93.97266298452625,1991-06-15,Repeat sales HPI,Apartment
1991-Jul,0,99.67114850448424,1991-07-15,Repeat sales HPI,Apartment
1991-Aug,0,120.34973187633075,1991-08-15,Repeat sales HPI,Apartment
1991-Sep,0,91.48712727299898,1991-09-15,Repeat sales HPI,Apartment
1991-Oct,0,89.3788279199337,1991-10-15,Repeat sales HPI,Apartment
1991-Nov,0,98.9947438345726,1991-11-15,Repeat sales HPI,Apartment
1991-Dec,0,84.07581345694591,1991-12-15,Repeat sales HPI,Apartment
1992-Jan,0,80.83359646068934,1992-01-15,Repeat sales HPI,Apartment
1992-Feb,0,103.48503750959519,1992-02-15,Repeat sales HPI,Apartment
1992-Mar,0,90.95143396372023,1992-03-15,Repeat sales HPI,Apartment
1992-Apr,0,93.16453322907334,1992-04-15,Repeat sales HPI,Apartment
1992-May,0,103.37866345596818,1992-05-15,Repeat sales HPI,Apartment
1992-Jun,0,93.05570834606357,1992-06-15,Repeat sales HPI,Apartment
1992-Jul,0,97.46985426733563,1992-07-15,Repeat sales HPI,Apartment
1992-Aug,0,103.00507921927655,1992-08-15,Repeat sales HPI,Apartment
1992-Sep,0,95.67802189474722,1992-09-15,Repeat sales HPI,Apartment
1992-Oct,0,89.41916977576557,1992-10-15,Repeat sales HPI,Apartment
1992-Nov,0,93.55711296724438,1992-11-15,Repeat sales HPI,Apartment
1992-Dec,0,98.12937421185761,1992-12-15,Repeat sales HPI,Apartment
1993-Jan,0,100.25115488290194,1993-01-15,Repeat sales HPI,Apartment
1993-Feb,0,109.05866896979512,1993-02-15,Repeat sales HPI,Apartment
1993-Mar,0,114.24374644803486,1993-03-15,Repeat sales HPI,Apartment
1993-Apr,0,100.73012457632487,1993-04-15,Repeat sales HPI,Apartment
1993-May,0,117.06337766003033,1993-05-15,Repeat sales HPI,Apartment
1993-Jun,0,114.9153864153718,1993-06-15,Repeat sales HPI,Apartment
1993-Jul,0,110.45920594530729,1993-07-15,Repeat sales HPI,Apartment
1993-Aug,0,119.79048510877823,1993-08-15,Repeat sales HPI,Apartment
1993-Sep,0,91.2125051230939,1993-09-15,Repeat sales HPI,Apartment
1993-Oct,0,98.13045317184287,1993-10-15,Repeat sales HPI,Apartment
1993-Nov,0,116.62523068047986,1993-11-15,Repeat sales HPI,Apartment
1993-Dec,0,95.09322735397163,1993-12-15,Repeat sales HPI,Apartment
1994-Jan,0,98.34188249193753,1994-01-15,Repeat sales HPI,Apartment
1994-Feb,0,137.59477542792163,1994-02-15,Repeat sales HPI,Apartment
1994-Mar,0,104.77131967646925,1994-03-15,Repeat sales HPI,Apartment
1994-Apr,0,95.38166113583382,1994-04-15,Repeat sales HPI,Apartment
1994-May,0,107.8351359859553,1994-05-15,Repeat sales HPI,Apartment
1994-Jun,0,115.76333010677315,1994-06-15,Repeat sales HPI,Apartment
1994-Jul,0,93.09050046591295,1994-07-15,Repeat sales HPI,Apartment
1994-Aug,0,100.90881243301524,1994-08-15,Repeat sales HPI,Apartment
1994-Sep,0,100.26337288825349,1994-09-15,Repeat sales HPI,Apartment
1994-Oct,0,130.9255652527964,1994-10-15,Repeat sales HPI,Apartment
1994-Nov,0,118.40868738519832,1994-11-15,Repeat sales HPI,Apartment
1994-Dec,0,104.8773067975073,1994-12-15,Repeat sales HPI,Apartment
1995-Jan,0,100.18175180745077,1995-01-15,Repeat sales HPI,Apartment
1995-Feb,0,147.95533480494336,1995-02-15,Repeat sales HPI,Apartment
1995-Mar,0,102.38897495506285,1995-03-15,Repeat sales HPI,Apartment
1995-Apr,0,101.6780434885064,1995-04-15,Repeat sales HPI,Apartment
1995-May,0,105.59761049891416,1995-05-15,Repeat sales HPI,Apartment
1995-Jun,0,95.64991155463247,1995-06-15,Repeat sales HPI,Apartment
1995-Jul,0,103.44161713164617,1995-07-15,Repeat sales HPI,Apartment
1995-Aug,0,80.71994543488957,1995-08-15,Repeat sales HPI,Apartment
1995-Sep,0,111.45718396084928,1995-09-15,Repeat sales HPI,Apartment
1995-Oct,0,95.89370665427317,1995-10-15,Repeat sales HPI,Apartment
1995-Nov,0,104.87008378375955,1995-11-15,Repeat sales HPI,Apartment
1995-Dec,0,101.46950840377733,1995-12-15,Repeat sales HPI,Apartment
1996-Jan,0,90.78516340350937,1996-01-15,Repeat sales HPI,Apartment
1996-Feb,0,98.82556582395273,1996-02-15,Repeat sales HPI,Apartment
1996-Mar,0,76.81104616903156,1996-03-15,Repeat sales HPI,Apartment
1996-Apr,0,73.84549298740386,1996-04-15,Repeat sales HPI,Apartment
1996-May,0,72.47545478872578,1996-05-15,Repeat sales HPI,Apartment
1996-Jun,0,73.19823087673552,1996-06-15,Repeat sales HPI,Apartment
1996-Jul,0,71.39102493299386,1996-07-15,Repeat sales HPI,Apartment
1996-Aug,0,73.60129346028806,1996-08-15,Repeat sales HPI,Apartment
1996-Sep,0,73.18689264976369,1996-09-15,Repeat sales HPI,Apartment
1996-Oct,0,73.55572377518382,1996-10-15,Repeat sales HPI,Apartment
1996-Nov,0,74.1137919574474,1996-11-15,Repeat sales HPI,Apartment
1996-Dec,0,69.6462620573258,1996-12-15,Repeat sales HPI,Apartment
1997-Jan,0,71.00424325358571,1997-01-15,Repeat sales HPI,Apartment
1997-Feb,0,73.67870935821048,1997-02-15,Repeat sales HPI,Apartment
1997-Mar,0,73.79484942852137,1997-03-15,Repeat sales HPI,Apartment
1997-Apr,0,77.1261406453635,1997-04-15,Repeat sales HPI,Apartment
1997-May,0,73.6995516130942,1997-05-15,Repeat sales HPI,Apartment
1997-Jun,0,74.42857021289045,1997-06-15,Repeat sales HPI,Apartment
1997-Jul,0,72.3529135268034,1997-07-15,Repeat sales HPI,Apartment
1997-Aug,0,71.48691124092346,1997-08-15,Repeat sales HPI,Apartment
1997-Sep,0,70.95525798061591,1997-09-15,Repeat sales HPI,Apartment
1997-Oct,0,75.34644196029899,1997-10-15,Repeat sales HPI,Apartment
1997-Nov,0,73.83935380107728,1997-11-15,Repeat sales HPI,Apartment
1997-Dec,0,72.34418822064507,1997-12-15,Repeat sales HPI,Apartment
1998-Jan,0,70.75829053273752,1998-01-15,Repeat sales HPI,Apartment
1998-Feb,0,70.92857583848019,1998-02-15,Repeat sales HPI,Apartment
1998-Mar,0,67.48245546802946,1998-03-15,Repeat sales HPI,Apartment
1998-Apr,0,73.5899241484117,1998-04-15,Repeat sales HPI,Apartment
1998-May,0,70.32831586582978,1998-05-15,Repeat sales HPI,Apartment
1998-Jun,0,70.1534677547617,1998-06-15,Repeat sales HPI,Apartment
1998-Jul,0,71.07584517195336,1998-07-15,Repeat sales HPI,Apartment
1998-Aug,0,67.95554618013455,1998-08-15,Repeat sales HPI,Apartment
1998-Sep,0,74.88935002353709,1998-09-15,Repeat sales HPI,Apartment
1998-Oct,0,68.36512941566146,1998-10-15,Repeat sales HPI,Apartment
1998-Nov,0,67.18064482846707,1998-11-15,Repeat sales HPI,Apartment
1998-Dec,0,64.84506743019895,1998-12-15,Repeat sales HPI,Apartment
1999-Jan,0,65.55926209123245,1999-01-15,Repeat sales HPI,Apartment
1999-Feb,0,64.82631098868308,1999-02-15,Repeat sales HPI,Apartment
1999-Mar,0,68.2202159993062,1999-03-15,Repeat sales HPI,Apartment
1999-Apr,0,73.58189961806502,1999-04-15,Repeat sales HPI,Apartment
1999-May,0,66.15410877804567,1999-05-15,Repeat sales HPI,Apartment
1999-Jun,0,70.07990624579882,1999-06-15,Repeat sales HPI,Apartment
1999-Jul,0,66.12824281818514,1999-07-15,Repeat sales HPI,Apartment
1999-Aug,0,74.03164064825273,1999-08-15,Repeat sales HPI,Apartment
1999-Sep,0,71.73881455976642,1999-09-15,Repeat sales HPI,Apartment
1999-Oct,0,67.50196728863442,1999-10-15,Repeat sales HPI,Apartment
1999-Nov,0,68.40733692476356,1999-11-15,Repeat sales HPI,Apartment
1999-Dec,0,63.344410709078026,1999-12-15,Repeat sales HPI,Apartment
2000-Jan,0,65.04313432162469,2000-01-15,Repeat sales HPI,Apartment
2000-Feb,0,70.9219916151796,2000-02-15,Repeat sales HPI,Apartment
2000-Mar,0,69.21273511075384,2000-03-15,Repeat sales HPI,Apartment
2000-Apr,0,66.86757958983047,2000-04-15,Repeat sales HPI,Apartment
2000-May,0,67.54683563948737,2000-05-15,Repeat sales HPI,Apartment
2000-Jun,0,66.26604701773185,2000-06-15,Repeat sales HPI,Apartment
2000-Jul,0,66.6624958816614,2000-07-15,Repeat sales HPI,Apartment
2000-Aug,0,68.68144663003436,2000-08-15,Repeat sales HPI,Apartment
